onset	duration	TrialID	WordID	stim_file
8.022064668	1	29	196	sounds/196.wav
20.01931755	1	30	192	sounds/192.wav
32.03341781	1	31	197	sounds/197.wav
44.01409726	1	32	193	sounds/193.wav
56.02819581	1	33	194	sounds/194.wav
68.02568583	1	34	191	sounds/191.wav
80.02298194	1	35	198	sounds/198.wav
92.02038507	1	36	195	sounds/195.wav
110.0331721	1	38	114	sounds/114.wav
122.0308158	1	39	117	sounds/117.wav
134.0279912	1	40	112	sounds/112.wav
146.0254521	1	41	115	sounds/115.wav
158.0228514	1	42	116	sounds/116.wav
170.0201535	1	43	118	sounds/118.wav
182.0343436	1	44	111	sounds/111.wav
194.0150582	1	45	113	sounds/113.wav
212.0110197	1	47	177	sounds/177.wav
224.0250994	1	48	172	sounds/172.wav
236.0224927	1	49	175	sounds/175.wav
248.0199159	1	50	171	sounds/171.wav
260.017379	1	51	178	sounds/178.wav
272.0313821	1	52	176	sounds/176.wav
284.0288332	1	53	173	sounds/173.wav
296.0261631	1	54	174	sounds/174.wav
