onset	duration	TrialID	WordID	stim_file
8.03540272628925	1	56	182	images/182.JPG
20.0326920171265	1	57	186	images/186.JPG
32.0299877284015	1	58	187	images/187.JPG
44.0272783033251	1	59	183	images/183.JPG
56.0245628858411	1	60	181	images/181.JPG
68.0219887180047	1	61	184	images/184.JPG
80.0358495888122	1	62	185	images/185.JPG
92.0331354554164	1	63	188	images/188.JPG
110.029073457948	1	65	157	images/157.JPG
122.026358468494	1	66	155	images/155.JPG
134.040497558306	1	67	153	images/153.JPG
146.02094689484	1	68	152	images/152.JPG
158.034940026682	1	69	154	images/154.JPG
170.032228033431	1	70	151	images/151.JPG
182.029515184122	1	71	156	images/156.JPG
194.026802762843	1	72	158	images/158.JPG
212.039441182147	1	74	144	images/144.JPG
224.020116518119	1	75	142	images/142.JPG
236.034019335792	1	76	146	images/146.JPG
248.031452872483	1	77	143	images/143.JPG
260.028597917466	1	78	147	images/147.JPG
272.025894484799	1	79	148	images/148.JPG
284.039885048467	1	80	141	images/141.JPG
296.020474350562	1	81	145	images/145.JPG
