onset	duration	TrialID	WordID	stim_file
8.036601521	1	56	174	sounds/174.wav
20.01740082	1	57	176	sounds/176.wav
32.0314082	1	58	172	sounds/172.wav
44.02867178	1	59	177	sounds/177.wav
56.02606378	1	60	175	sounds/175.wav
68.02343181	1	61	178	sounds/178.wav
80.03762195	1	62	171	sounds/171.wav
92.01824105	1	63	173	sounds/173.wav
110.014331	1	65	117	sounds/117.wav
122.0284227	1	66	111	sounds/111.wav
134.0258258	1	67	115	sounds/115.wav
146.0232109	1	68	116	sounds/116.wav
158.0207232	1	69	114	sounds/114.wav
170.0181443	1	70	112	sounds/112.wav
182.0155316	1	71	118	sounds/118.wav
194.0296297	1	72	113	sounds/113.wav
212.0256353	1	74	133	sounds/133.wav
224.0231172	1	75	131	sounds/131.wav
236.0203547	1	76	132	sounds/132.wav
248.0344468	1	77	135	sounds/135.wav
260.0151314	1	78	134	sounds/134.wav
272.0292685	1	79	138	sounds/138.wav
284.0267366	1	80	136	sounds/136.wav
296.0240794	1	81	137	sounds/137.wav
