onset	duration	TrialID	WordID	stim_file
8.014513167	1	2	137	sounds/137.wav
20.02857534	1	3	133	sounds/133.wav
32.02592348	1	4	135	sounds/135.wav
44.02324671	1	5	134	sounds/134.wav
56.0206002	1	6	138	sounds/138.wav
68.03462564	1	7	136	sounds/136.wav
80.01529011	1	8	131	sounds/131.wav
92.02933059	1	9	132	sounds/132.wav
110.0253287	1	11	121	sounds/121.wav
122.0226794	1	12	122	sounds/122.wav
134.019999	1	13	124	sounds/124.wav
146.0340461	1	14	127	sounds/127.wav
158.0146849	1	15	123	sounds/123.wav
170.0287486	1	16	128	sounds/128.wav
182.0260654	1	17	126	sounds/126.wav
194.023418	1	18	125	sounds/125.wav
212.019427	1	20	142	sounds/142.wav
224.0334849	1	21	143	sounds/143.wav
236.0308109	1	22	144	sounds/144.wav
248.0281457	1	23	148	sounds/148.wav
260.0254889	1	24	145	sounds/145.wav
272.0395571	1	25	141	sounds/141.wav
284.0201721	1	26	147	sounds/147.wav
296.0342363	1	27	146	sounds/146.wav
