onset	duration	TrialID	WordID	stim_file
8.026160624	1	29	174	sounds/174.wav
20.02348308	1	30	176	sounds/176.wav
32.03753754	1	31	177	sounds/177.wav
44.0181802	1	32	172	sounds/172.wav
56.03223345	1	33	173	sounds/173.wav
68.01283202	1	34	175	sounds/175.wav
80.02691388	1	35	178	sounds/178.wav
92.02425445	1	36	171	sounds/171.wav
110.0369494	1	38	112	sounds/112.wav
122.0175817	1	39	111	sounds/111.wav
134.0316484	1	40	117	sounds/117.wav
146.0289937	1	41	118	sounds/118.wav
158.0263052	1	42	113	sounds/113.wav
170.0236526	1	43	115	sounds/115.wav
182.0377129	1	44	114	sounds/114.wav
194.0183416	1	45	116	sounds/116.wav
212.0143443	1	47	188	sounds/188.wav
224.0283867	1	48	185	sounds/185.wav
236.0257457	1	49	186	sounds/186.wav
248.0230739	1	50	181	sounds/181.wav
260.0204163	1	51	187	sounds/187.wav
272.0177458	1	52	183	sounds/183.wav
284.0317994	1	53	184	sounds/184.wav
296.0291576	1	54	182	sounds/182.wav
