onset	duration	TrialID	WordID	stim_file
8.01715334513574	1	2	158	images/158.JPG
20.031178211153	1	3	152	images/152.JPG
32.0285085813957	1	4	153	images/153.JPG
44.0258415197895	1	5	151	images/151.JPG
56.0231975718634	1	6	156	images/156.JPG
68.0371355476091	1	7	155	images/155.JPG
80.0346238612838	1	8	154	images/154.JPG
92.031916564767	1	9	157	images/157.JPG
110.027947860683	1	11	128	images/128.JPG
122.041876847768	1	12	123	images/123.JPG
134.02259404806	1	13	126	images/126.JPG
146.036572258716	1	14	127	images/127.JPG
158.017200428556	1	15	125	images/125.JPG
170.031343859184	1	16	121	images/121.JPG
182.028616017167	1	17	122	images/122.JPG
194.026016156451	1	18	124	images/124.JPG
212.022038035706	1	20	165	images/165.JPG
224.036110413173	1	21	162	images/162.JPG
236.033338483976	1	22	161	images/161.JPG
248.030666714039	1	23	167	images/167.JPG
260.028009497153	1	24	166	images/166.JPG
272.042159776291	1	25	168	images/168.JPG
284.022791370371	1	26	163	images/163.JPG
296.036743471137	1	27	164	images/164.JPG
