onset	duration	TrialID	WordID	stim_file
8.023838762	1	29	148	sounds/148.wav
20.02116656	1	30	146	sounds/146.wav
32.01851834	1	31	144	sounds/144.wav
44.0326669	1	32	145	sounds/145.wav
56.01330192	1	33	141	sounds/141.wav
68.0272292	1	34	147	sounds/147.wav
80.02458696	1	35	143	sounds/143.wav
92.02191647	1	36	142	sounds/142.wav
110.0179264	1	38	194	sounds/194.wav
122.0319786	1	39	195	sounds/195.wav
134.0293	1	40	198	sounds/198.wav
146.0268007	1	41	196	sounds/196.wav
158.0241153	1	42	193	sounds/193.wav
170.0213772	1	43	197	sounds/197.wav
182.018678	1	44	191	sounds/191.wav
194.0329918	1	45	192	sounds/192.wav
212.0287389	1	47	184	sounds/184.wav
224.0260778	1	48	186	sounds/186.wav
236.0234172	1	49	182	sounds/182.wav
248.0374788	1	50	187	sounds/187.wav
260.018199	1	51	183	sounds/183.wav
272.032384	1	52	188	sounds/188.wav
284.0296403	1	53	185	sounds/185.wav
296.0269587	1	54	181	sounds/181.wav
