onset	duration	TrialID	WordID	stim_file
8.02796976801255	1	56	174	images/174.JPG
20.0256116661194	1	57	171	images/171.JPG
32.023497122037	1	58	177	images/177.JPG
44.0210987838809	1	59	173	images/173.JPG
56.0356604590106	1	60	176	images/176.JPG
68.0165914662311	1	61	178	images/178.JPG
80.0310298642971	1	62	172	images/172.JPG
92.0287826261529	1	63	175	images/175.JPG
110.042197995806	1	65	137	images/137.JPG
122.023192781786	1	66	136	images/136.JPG
134.03771165238	1	67	138	images/138.JPG
146.035451144829	1	68	134	images/134.JPG
158.016356041283	1	69	131	images/131.JPG
170.030788446714	1	70	133	images/133.JPG
182.028632382231	1	71	135	images/135.JPG
194.026285837563	1	72	132	images/132.JPG
212.022890153716	1	74	125	images/125.JPG
224.037449260573	1	75	126	images/126.JPG
236.01846459273	1	76	122	images/122.JPG
248.03296634151	1	77	124	images/124.JPG
260.030722955773	1	78	128	images/128.JPG
272.028298078804	1	79	121	images/121.JPG
284.026055977204	1	80	127	images/127.JPG
296.040496515497	1	81	123	images/123.JPG
