onset	duration	TrialID	WordID	stim_file
8.018487538	1	56	186	sounds/186.wav
20.01560206	1	57	188	sounds/188.wav
32.01232424	1	58	187	sounds/187.wav
44.00903714	1	59	183	sounds/183.wav
56.02199041	1	60	185	sounds/185.wav
68.01871504	1	61	184	sounds/184.wav
80.01586186	1	62	182	sounds/182.wav
92.01257584	1	63	181	sounds/181.wav
110.0076536	1	65	157	sounds/157.wav
122.020584	1	66	153	sounds/153.wav
134.0177652	1	67	155	sounds/155.wav
146.0144687	1	68	154	sounds/154.wav
158.0111996	1	69	151	sounds/151.wav
170.0079224	1	70	158	sounds/158.wav
182.0208252	1	71	156	sounds/156.wav
194.0175265	1	72	152	sounds/152.wav
212.0130992	1	74	127	sounds/127.wav
224.0098162	1	75	124	sounds/124.wav
236.0065247	1	76	128	sounds/128.wav
248.0194403	1	77	126	sounds/126.wav
260.0166303	1	78	121	sounds/121.wav
272.0133535	1	79	125	sounds/125.wav
284.0100638	1	80	122	sounds/122.wav
296.0067901	1	81	123	sounds/123.wav
