onset	duration	TrialID	WordID	stim_file
8.030343849	1	29	197	sounds/197.wav
20.02761944	1	30	192	sounds/192.wav
32.02491858	1	31	191	sounds/191.wav
44.03902171	1	32	198	sounds/198.wav
56.03619458	1	33	193	sounds/193.wav
68.0335836	1	34	195	sounds/195.wav
80.03077145	1	35	196	sounds/196.wav
92.02807786	1	36	194	sounds/194.wav
110.0241961	1	38	136	sounds/136.wav
122.0379867	1	39	137	sounds/137.wav
134.0353445	1	40	132	sounds/132.wav
146.0325662	1	41	138	sounds/138.wav
158.029965	1	42	134	sounds/134.wav
170.0271615	1	43	133	sounds/133.wav
182.0245522	1	44	135	sounds/135.wav
194.0384315	1	45	131	sounds/131.wav
212.034369	1	47	128	sounds/128.wav
224.0317212	1	48	123	sounds/123.wav
236.0290503	1	49	121	sounds/121.wav
248.0262416	1	50	122	sounds/122.wav
260.0235258	1	51	125	sounds/125.wav
272.0375253	1	52	126	sounds/126.wav
284.0349118	1	53	127	sounds/127.wav
296.0322049	1	54	124	sounds/124.wav
