onset	duration	TrialID	WordID	stim_file
8.01377575195511	1	2	132	images/132.JPG
20.0277325610514	1	3	135	images/135.JPG
32.0418421772411	1	4	134	images/134.JPG
44.0224699190476	1	5	136	images/136.JPG
56.0364682471572	1	6	131	images/131.JPG
68.0170929927463	1	7	133	images/133.JPG
80.0311431126174	1	8	137	images/137.JPG
92.0284867517967	1	9	138	images/138.JPG
110.041198846542	1	11	165	images/165.JPG
122.021848417933	1	12	163	images/163.JPG
134.035883556717	1	13	166	images/166.JPG
146.033358173403	1	14	167	images/167.JPG
158.03056783886	1	15	161	images/161.JPG
170.027899493169	1	16	168	images/168.JPG
182.041992844177	1	17	164	images/164.JPG
194.022683934581	1	18	162	images/162.JPG
212.018729783558	1	20	196	images/196.JPG
224.032722119235	1	21	197	images/197.JPG
236.046821034646	1	22	195	images/195.JPG
248.027362314177	1	23	192	images/192.JPG
260.024806112628	1	24	194	images/194.JPG
272.022002509118	1	25	198	images/198.JPG
284.019384243064	1	26	191	images/191.JPG
296.033387707548	1	27	193	images/193.JPG
