onset	duration	TrialID	WordID	stim_file
8.011674119	1	2	116	sounds/116.wav
20.02557956	1	3	114	sounds/114.wav
32.02292577	1	4	118	sounds/118.wav
44.02025486	1	5	115	sounds/115.wav
56.01760577	1	6	111	sounds/111.wav
68.03173979	1	7	113	sounds/113.wav
80.01242617	1	8	117	sounds/117.wav
92.02638769	1	9	112	sounds/112.wav
110.0223869	1	11	177	sounds/177.wav
122.0364755	1	12	172	sounds/172.wav
134.0170211	1	13	178	sounds/178.wav
146.0310626	1	14	176	sounds/176.wav
158.0284106	1	15	175	sounds/175.wav
170.0257448	1	16	171	sounds/171.wav
182.023103	1	17	174	sounds/174.wav
194.0204244	1	18	173	sounds/173.wav
212.0165366	1	20	141	sounds/141.wav
224.0304895	1	21	148	sounds/148.wav
236.0278293	1	22	145	sounds/145.wav
248.0253013	1	23	143	sounds/143.wav
260.0225127	1	24	146	sounds/146.wav
272.0365581	1	25	147	sounds/147.wav
284.0171846	1	26	142	sounds/142.wav
296.0312745	1	27	144	sounds/144.wav
