onset	duration	TrialID	WordID	stim_file
8.038942695	1	56	187	sounds/187.wav
20.01959783	1	57	186	sounds/186.wav
32.03369589	1	58	185	sounds/185.wav
44.03106735	1	59	188	sounds/188.wav
56.02838745	1	60	182	sounds/182.wav
68.0257542	1	61	183	sounds/183.wav
80.03986425	1	62	184	sounds/184.wav
92.02032976	1	63	181	sounds/181.wav
110.0163953	1	65	135	sounds/135.wav
122.0303247	1	66	134	sounds/134.wav
134.0109923	1	67	136	sounds/136.wav
146.0250946	1	68	137	sounds/137.wav
158.0224442	1	69	138	sounds/138.wav
170.0196877	1	70	132	sounds/132.wav
182.0170314	1	71	131	sounds/131.wav
194.0311256	1	72	133	sounds/133.wav
212.0270255	1	74	153	sounds/153.wav
224.0244243	1	75	151	sounds/151.wav
236.0217517	1	76	156	sounds/156.wav
248.0358091	1	77	155	sounds/155.wav
260.0166003	1	78	158	sounds/158.wav
272.0305109	1	79	152	sounds/152.wav
284.0112315	1	80	154	sounds/154.wav
296.0253048	1	81	157	sounds/157.wav
