onset	duration	TrialID	WordID	stim_file
8.019991191	1	29	123	sounds/123.wav
20.03411622	1	30	125	sounds/125.wav
32.03136911	1	31	121	sounds/121.wav
44.02871061	1	32	122	sounds/122.wav
56.02619293	1	33	126	sounds/126.wav
68.04010608	1	34	128	sounds/128.wav
80.02080402	1	35	124	sounds/124.wav
92.03478694	1	36	127	sounds/127.wav
110.0308182	1	38	162	sounds/162.wav
122.0115513	1	39	168	sounds/168.wav
134.0254785	1	40	164	sounds/164.wav
146.0395252	1	41	166	sounds/166.wav
158.0201538	1	42	165	sounds/165.wav
170.017506	1	43	161	sounds/161.wav
182.031554	1	44	167	sounds/167.wav
194.0121976	1	45	163	sounds/163.wav
212.0248981	1	47	155	sounds/155.wav
224.0222345	1	48	151	sounds/151.wav
236.0364092	1	49	153	sounds/153.wav
248.0169239	1	50	154	sounds/154.wav
260.0311157	1	51	157	sounds/157.wav
272.0115915	1	52	158	sounds/158.wav
284.0256451	1	53	152	sounds/152.wav
296.0229955	1	54	156	sounds/156.wav
