onset	duration	TrialID	WordID	stim_file
8.025100063	1	29	121	sounds/121.wav
20.02239877	1	30	124	sounds/124.wav
32.03638334	1	31	125	sounds/125.wav
44.01696023	1	32	128	sounds/128.wav
56.03099445	1	33	123	sounds/123.wav
68.0283304	1	34	122	sounds/122.wav
80.02554008	1	35	127	sounds/127.wav
92.02288458	1	36	126	sounds/126.wav
110.0187104	1	38	163	sounds/163.wav
122.0327922	1	39	165	sounds/165.wav
134.013346	1	40	167	sounds/167.wav
146.0273451	1	41	166	sounds/166.wav
158.0246202	1	42	161	sounds/161.wav
170.0219275	1	43	168	sounds/168.wav
182.0359142	1	44	162	sounds/162.wav
194.0166255	1	45	164	sounds/164.wav
212.0124398	1	47	184	sounds/184.wav
224.0264942	1	48	187	sounds/187.wav
236.0237368	1	49	181	sounds/181.wav
248.0210102	1	50	186	sounds/186.wav
260.0182944	1	51	182	sounds/182.wav
272.0323042	1	52	185	sounds/185.wav
284.0127955	1	53	183	sounds/183.wav
296.0268901	1	54	188	sounds/188.wav
