onset	duration	TrialID	WordID	stim_file
8.012259406	1	29	148	sounds/148.wav
20.00897548	1	30	146	sounds/146.wav
32.0223315	1	31	144	sounds/144.wav
44.01906776	1	32	145	sounds/145.wav
56.01576707	1	33	141	sounds/141.wav
68.17912923	1	34	147	sounds/147.wav
80.00921804	1	35	143	sounds/143.wav
92.0058928	1	36	142	sounds/142.wav
110.0176637	1	38	194	sounds/194.wav
122.0143767	1	39	195	sounds/195.wav
134.0110931	1	40	198	sounds/198.wav
146.0077952	1	41	196	sounds/196.wav
158.0211868	1	42	193	sounds/193.wav
170.0179022	1	43	197	sounds/197.wav
182.0146189	1	44	191	sounds/191.wav
194.011334	1	45	192	sounds/192.wav
212.0063877	1	47	184	sounds/184.wav
224.0197794	1	48	186	sounds/186.wav
236.0164865	1	49	182	sounds/182.wav
248.0132183	1	50	187	sounds/187.wav
260.0099183	1	51	183	sounds/183.wav
272.0066559	1	52	188	sounds/188.wav
284.0200404	1	53	185	sounds/185.wav
296.0167267	1	54	181	sounds/181.wav
