onset	duration	TrialID	WordID	stim_file
8.011969389	1	29	121	sounds/121.wav
20.02510434	1	30	125	sounds/125.wav
32.02160124	1	31	126	sounds/126.wav
44.01806007	1	32	127	sounds/127.wav
56.01455243	1	33	128	sounds/128.wav
68.01101786	1	34	124	sounds/124.wav
80.02417175	1	35	122	sounds/122.wav
92.02064872	1	36	123	sounds/123.wav
110.0153519	1	38	145	sounds/145.wav
122.0118316	1	39	144	sounds/144.wav
134.0249734	1	40	142	sounds/142.wav
146.021439	1	41	148	sounds/148.wav
158.0179089	1	42	147	sounds/147.wav
170.0143959	1	43	143	sounds/143.wav
182.0108627	1	44	146	sounds/146.wav
194.0240199	1	45	141	sounds/141.wav
212.0187398	1	47	182	sounds/182.wav
224.0152179	1	48	188	sounds/188.wav
236.011684	1	49	184	sounds/184.wav
248.0248377	1	50	186	sounds/186.wav
260.0213044	1	51	183	sounds/183.wav
272.0177989	1	52	181	sounds/181.wav
284.0142678	1	53	187	sounds/187.wav
296.0107406	1	54	185	sounds/185.wav
