onset	duration	TrialID	WordID	stim_file
8.024865918	1	29	148	sounds/148.wav
20.02236447	1	30	146	sounds/146.wav
32.03666217	1	31	144	sounds/144.wav
44.01733205	1	32	145	sounds/145.wav
56.0315313	1	33	141	sounds/141.wav
68.01231075	1	34	147	sounds/147.wav
80.02657293	1	35	143	sounds/143.wav
92.02400599	1	36	142	sounds/142.wav
110.0369746	1	38	194	sounds/194.wav
122.0178093	1	39	195	sounds/195.wav
134.0319499	1	40	198	sounds/198.wav
146.0294673	1	41	196	sounds/196.wav
158.026941	1	42	193	sounds/193.wav
170.0243313	1	43	197	sounds/197.wav
182.0386042	1	44	191	sounds/191.wav
194.0193751	1	45	192	sounds/192.wav
212.0155998	1	47	184	sounds/184.wav
224.0298286	1	48	186	sounds/186.wav
236.0106102	1	49	182	sounds/182.wav
248.0248745	1	50	187	sounds/187.wav
260.0222973	1	51	183	sounds/183.wav
272.0197813	1	52	188	sounds/188.wav
284.0172456	1	53	185	sounds/185.wav
296.031468	1	54	181	sounds/181.wav
